id,keyword,location,text,target,text_clean
7650,nuclear%20disaster,Eastern PA,This was put out today!! https://t.co/dhXECorkGk https://t.co/8wJhGhX2qL,0,this was put out today
7651,nuclear%20disaster,Brazil,"The mud war was a total disaster... Flying llamas, nuclear robots, time travel...",0,the mud war was a total disaster flying llamas nuclear robots time travel
7652,nuclear%20disaster,"Sioux Falls, SD",hi thanks for following me. Did you have that malfunction alert yesterday? #Nuclear #Survival plans mor… https://t.co/ULwC9AtTs0,0,hi thanks for following me did you have that malfunction alert yesterday nuclear survival plans mor
7653,nuclear%20disaster,"Sioux Falls, SD",#Canada #Ottawa #Nuclear #Survival plans more at https://t.co/gk5gsxR1fv navigate through share repost anywhere credit…,0,canada ottawa nuclear survival plans more at navigate through share repost anywhere credit
7654,nuclear%20disaster,"Bow, New Hampshire, USA","Russiagate, censorship, Venezuela, Assange, Syria-OPCW lies, catastrophic extinction rates, rolling climate emergen… https://t.co/qDlFywqaAT",0,russiagate censorship venezuela assange syria opcw lies catastrophic extinction rates rolling climate emergen
7655,nuclear%20disaster,Burzaco,"HBO's ""Chernobyl"" has won the #GoldenGlobes award for best miniseries. Here's the real story of Chernobyl, according to a…",0,hbo s chernobyl has won the goldenglobes award for best miniseries here s the real story of chernobyl according to a
7656,nuclear%20disaster,"Sagg Rd,PowderRiver,RichlandOr",The fact that the process starts in Iowa in 2020 should be the red flag that it’s a di… https://t.co/zt08Y4yvG6,0,the fact that the process starts in iowa in should be the red flag that it s a di
7657,nuclear%20disaster,,"9 years after Fukushima became synonymous with nuclear disaster, the area will help kick off the 2020 Summer Olympics in Tokyo…",0,years after fukushima became synonymous with nuclear disaster the area will help kick off the summer olympics in tokyo
7658,nuclear%20disaster,,"2....from space, according to Popular Mechanics' The U. S. Aging 'Nuclear Coffin' is an Ecological Disaste… https://t.co/0ytF5rG2Qc",0,from space according to popular mechanics the u s aging nuclear coffin is an ecological disaste
7659,nuclear%20disaster,"London, England","9 years after “Fukushima” became synonymous with nuclear disaster, the area will help kick off the 2020 Summer Olym… https://t.co/I4hNGepnvU",0,years after fukushima became synonymous with nuclear disaster the area will help kick off the summer olym
7660,nuclear%20disaster,,Return To Fukushima: Inside Ground Zero Nearly Nine Years After Nuclear Disaster | NBC Nightly News… https://t.co/Kdi64WycZX,1,return to fukushima inside ground zero nearly nine years after nuclear disaster nbc nightly news
7661,nuclear%20disaster,,Return To Fukushima: Inside Ground Zero Nearly Nine Years After Nuclear Disaster https://t.co/HPMXeWeixw https://t.co/8yp23Ewm4e,1,return to fukushima inside ground zero nearly nine years after nuclear disaster
7662,nuclear%20disaster,The America's.,Latest: Return To Fukushima: Inside Ground Zero Nearly Nine Years After Nuclear Disaster | NBC Nightly News https://t.co/9pMDNR4Ykp,1,latest return to fukushima inside ground zero nearly nine years after nuclear disaster nbc nightly news
7663,nuclear%20disaster,192.168.4.1,Nuclear Disaster Part 2 https://t.co/8TX9Bap6og,0,nuclear disaster part
7664,nuclear%20disaster,"Red Deer AB, canada",From Discover on Google https://t.co/WKMAXcr3Mu,0,from discover on google
7665,nuclear%20disaster,,Matt Gurney: False nuclear alert shows Canadians are on their own in case of disaster https://t.co/VfRe9xSQl2 via,1,matt gurney false nuclear alert shows canadians are on their own in case of disaster via
7666,nuclear%20disaster,United States,Incredible. The liberal Atlantic admits Obama's Iran deal was a disaster because: - it was seen by Iran as a surrender…,0,incredible the liberal atlantic admits obama s iran deal was a disaster because it was seen by iran as a surrender
7667,nuclear%20disaster,京都から長野,"#Nuclear site expert ""Accidentally removed control rod at IKata PWR R3 was happened to be lifted w/the upper rid. If it'd…",1,nuclear site expert accidentally removed control rod at ikata pwr r was happened to be lifted w the upper rid if it d
7668,nuclear%20disaster,Washington State,Reading Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster. ☢️,1,reading chernobyl the incredible true story of the world s worst nuclear disaster
7669,nuclear%20disaster,"Hamilton, Ontario","Scott Radley Podcast - Pickering nuclear disaster, kale eating hatred, and the Houston Astros https://t.co/1mfQl7lyOe",0,scott radley podcast pickering nuclear disaster kale eating hatred and the houston astros
7670,nuclear%20disaster,On the edge of Canada,"""In a crisis, you’ll be on your own, at least at first. The government that spent Sunday morning trying to figure… https://t.co/Sf4tTWXwm4",0,in a crisis you ll be on your own at least at first the government that spent sunday morning trying to figure
7671,nuclear%20disaster,New York,Japan is preparing for the 2020 Olympics while still facing questions about its clean-up of one of the world’s wors… https://t.co/51IvwjiZVF,0,japan is preparing for the olympics while still facing questions about its clean up of one of the world s wors
7672,nuclear%20disaster,,It wasn't built for that. Is trying to CREATE… https://t.co/mMCgM7mSbm,0,it wasn t built for that is trying to create
7673,nuclear%20disaster,United States,A nuclear attack would most likely target one of these 6 US cities — but an expert says none of them are prepared… https://t.co/52wKEwY1H5,0,a nuclear attack would most likely target one of these us cities but an expert says none of them are prepared
7674,nuclear%20disaster,Melbourne,Mullahs regime became very powerful as a result of that disaster Obama nuclear deal and protestors yet t… https://t.co/vQcARBxJSX,0,mullahs regime became very powerful as a result of that disaster obama nuclear deal and protestors yet t
7675,nuclear%20disaster,192.168.4.1,Nuclear Disaster Part 1 https://t.co/umjxv4shDa,0,nuclear disaster part
7676,nuclear%20disaster,日本,"From November 7-8, 2019, JCCU organized “Fukushima nuclear power plant decommissioning process inspection tour”.… https://t.co/AXTgWSP4uw",0,from november jccu organized fukushima nuclear power plant decommissioning process inspection tour
7677,nuclear%20disaster,Turtle Island,"9-1-1 is my favorite show on broadcast TV, and it's always been wild but realistic. I've seen blue… https://t.co/bFGDBECAYg",0,is my favorite show on broadcast tv and it s always been wild but realistic i ve seen blue
7678,nuclear%20disaster,"Gurgaon, India","Nine years after “Fukushima” became synonymous with nuclear disaster, the area will help kick off the 2020 Summer O… https://t.co/BTKmuQpFm1",0,nine years after fukushima became synonymous with nuclear disaster the area will help kick off the summer o
7679,nuclear%20disaster,New England,"In its entire history, nuclear has caused the deaths of only sixty people. All were from Chernobyl… https://t.co/c4cSCr5kMB",1,in its entire history nuclear has caused the deaths of only sixty people all were from chernobyl
7680,nuclear%20disaster,"Bismarck, North Dakota",Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/6qt3aRllzh,1,return to fukushima inside ground zero nearly nine years after nuclear disaster
7681,nuclear%20disaster,,"Wind sucks, nuclear is good. Not complicated.. https://t.co/J5cPwf7taE",0,wind sucks nuclear is good not complicated
7682,nuclear%20disaster,My House,. on - Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/pElTprMOB6,1,on return to fukushima inside ground zero nearly nine years after nuclear disaster
7683,nuclear%20disaster,,"Nearly a decade after Japan's Fukushima nuclear disaster, researchers have discovered that wildlife is thriving in the areas evacu…",0,nearly a decade after japan s fukushima nuclear disaster researchers have discovered that wildlife is thriving in the areas evacu
7684,nuclear%20disaster,,"This is exactly how every movie about a nuclear disaster begins... Don’t panic, though. (Oh, and, if you want more infor…",0,this is exactly how every movie about a nuclear disaster begins don t panic though oh and if you want more infor
7685,nuclear%20disaster,,"At Abukuma #river bed, middle of #Fukushima city, 5 years after #nuclear #disaster. 20μSv/h #radiation https://t.co/6vabiTbz5U #japan",1,at abukuma river bed middle of fukushima city years after nuclear disaster sv h radiation japan
7686,nuclear%20disaster,"Toronto, Ontario, Canada",At least until the next nuclear disaster,0,at least until the next nuclear disaster
7687,nuclear%20disaster,,Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/i1hi4L03XO,1,return to fukushima inside ground zero nearly nine years after nuclear disaster
7688,nuclear%20disaster,,Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/o7uWEdwFMW,1,return to fukushima inside ground zero nearly nine years after nuclear disaster
7689,nuclear%20disaster,Toronto,I checked to see if he made a statement about the #nuclear power plant warning this we… https://t.co/ansO8PiVqn,0,i checked to see if he made a statement about the nuclear power plant warning this we
7690,nuclear%20disaster,,"“Environmentalists”? No. Germany closed nuclear down, replaced it with… https://t.co/F3Tb9PXi6C",0,environmentalists no germany closed nuclear down replaced it with
7691,nuclear%20disaster,"New York, USA",This Presidency is the political equivalent to the Chernobyl nuclear disaster. The fallout is extensive and far reaching. A…,0,this presidency is the political equivalent to the chernobyl nuclear disaster the fallout is extensive and far reaching a
7692,nuclear%20disaster,"Florida, USA","As Japan gears up to host the Olympics in Tokyo later this year, less than 200 miles away, got rare access…",0,as japan gears up to host the olympics in tokyo later this year less than miles away got rare access
7693,nuclear%20disaster,"Washington, DC","Fukashima, Japan's nuclear power plant disaster has been leaking since 2011 into the Pacific Ocean. The Japanese wa… https://t.co/R4fCcYlkZm",1,fukashima japan s nuclear power plant disaster has been leaking since into the pacific ocean the japanese wa
7694,nuclear%20disaster,Montréal,okay wow the Provincial Nuclear Emergency Response Plan is only 200 pages long to deal with a nuclear disaster?!? 🤨 it has…,0,okay wow the provincial nuclear emergency response plan is only pages long to deal with a nuclear disaster it has
7695,nuclear%20disaster,"Los Angeles, CA",Kardashians team up with https://t.co/QvUzEYbcMf petition starter to demand a clean-up of the worst nuclear disaste… https://t.co/C8mwPn6W7T,0,kardashians team up with petition starter to demand a clean up of the worst nuclear disaste
7696,nuclear%20reactor,Worldwide,#UAE Gov’t to start first nuclear reactor soon,0,uae gov t to start first nuclear reactor soon
7697,nuclear%20reactor,海外,Control rod mistakenly removed from Ikata reactor in Ehime during maintenance https://t.co/15Nbr1c9o1,1,control rod mistakenly removed from ikata reactor in ehime during maintenance
7698,nuclear%20reactor,http://oxenburypartners.com/,What’s your thinking? Nuclear reactor to power the pi? I can’t speak for the tecke… https://t.co/er01ErUL4p,0,what s your thinking nuclear reactor to power the pi i can t speak for the tecke
7699,nuclear%20reactor,"Berlin, Germany",Only for 15 years... and then ? We let them have nuclear bomb ?! Have you seen how they control the sa… https://t.co/r59iyyyt5c,0,only for years and then we let them have nuclear bomb have you seen how they control the sa
7700,nuclear%20reactor,,Butterfree was discovered gamboling behind the ominous nuclear reactor.,0,butterfree was discovered gamboling behind the ominous nuclear reactor
7701,nuclear%20reactor,,Molten salt reactors are designed to use less fuel and produce shorter-lived radioactive waste than other reactor types. Th…,0,molten salt reactors are designed to use less fuel and produce shorter lived radioactive waste than other reactor types th
7702,nuclear%20reactor,Brussels,UAEs first nuclear power plant to be operational within few months: officials - Geo News https://t.co/fVjQnzbbpo,0,uaes first nuclear power plant to be operational within few months officials geo news
7703,nuclear%20reactor,Brussels,Arab world's first nuclear reactor to open in UAE - The Arab Weekly https://t.co/jDytiaICHK,0,arab world s first nuclear reactor to open in uae the arab weekly
7704,nuclear%20reactor,Brussels,UAE to start first nuclear reactor in 'months': officials - The Daily Star https://t.co/O2BSOi9UiW,0,uae to start first nuclear reactor in months officials the daily star
7705,nuclear%20reactor,Global Citizen,"Congratulations to EIT InnoEnergy Master School graduate, Eirik Eide Pettersen who has been listed in MIT's Innovators Un…",0,congratulations to eit innoenergy master school graduate eirik eide pettersen who has been listed in mit s innovators un
7706,nuclear%20reactor,,UAE to start first nuclear reactor in months: officials https://t.co/pCr70fB9qE https://t.co/EJDNunEVmj,0,uae to start first nuclear reactor in months officials
7707,nuclear%20reactor,Home depot lumber section,I prefer warming up my sausage rolls in my small nuclear reactor. I have lost all my ha… https://t.co/JbiWFkjNPl,0,i prefer warming up my sausage rolls in my small nuclear reactor i have lost all my ha
7708,nuclear%20reactor,"Madrid, Comunidad de Madrid",Eirik Eide Pettersen- A safer and cheaper nuclear reactor to tackle energy poverty without increasing carbon emissi… https://t.co/VMgrQa4dAo,0,eirik eide pettersen a safer and cheaper nuclear reactor to tackle energy poverty without increasing carbon emissi
7709,nuclear%20reactor,"Apeldoorn, Nederland","Renewables are cheaper and faster. It takes decades to build a nuclear reactor, and billions of investme…",0,renewables are cheaper and faster it takes decades to build a nuclear reactor and billions of investme
7710,nuclear%20reactor,"McMurdo Station, Antarctica",Anyone know if it’s possible to refine nuclear reactor waste plutonium-238 into fissile bomb material (Pu-239) easi… https://t.co/AB2GTFy5Kx,0,anyone know if it s possible to refine nuclear reactor waste plutonium into fissile bomb material pu easi
7711,nuclear%20reactor,Ireland,Spent mixed oxide fuel has been removed from a reactor at a nuclear power plant in western Japan in the first such operat…,1,spent mixed oxide fuel has been removed from a reactor at a nuclear power plant in western japan in the first such operat
7712,nuclear%20reactor,"Dubai, United Arab Emirates","#Iraq was building the first Arab nuclear reactor in 1979, unfortunately the Israelis carried out a surprised attac… https://t.co/bv6otaGYXT",1,iraq was building the first arab nuclear reactor in unfortunately the israelis carried out a surprised attac
7713,nuclear%20reactor,"Fukushima-shi, Fukushima",Spent mixed oxide fuel has been removed from a reactor at a nuclear power plant in western Japan in the first such… https://t.co/bCkP7jI1bq,1,spent mixed oxide fuel has been removed from a reactor at a nuclear power plant in western japan in the first such
7714,nuclear%20reactor,European Union,"Congratulations to EIT InnoEnergy Master School graduate, Eirik Eide Pettersen who has been listed in MIT's Innovat… https://t.co/mtJX6bqP8B",0,congratulations to eit innoenergy master school graduate eirik eide pettersen who has been listed in mit s innovat
7715,nuclear%20reactor,,Guy Fieri went to the bank and stole a nuclear reactor.,0,guy fieri went to the bank and stole a nuclear reactor
7716,nuclear%20reactor,,Other than the existence of #AtomicGardening itself... ...what I find most fascinating here is usage of the indexicalit…,0,other than the existence of atomicgardening itself what i find most fascinating here is usage of the indexicalit
7717,nuclear%20reactor,"St. Louis, MO",Get the nuclear industry to pay Utah for the privilege of building the biggest reactor in the country. Then use the… https://t.co/8y8fOkFKZQ,0,get the nuclear industry to pay utah for the privilege of building the biggest reactor in the country then use the
7718,nuclear%20reactor,United States,Nuclear is the ONLY viable option in the short to mid-term. Westinghouse has… https://t.co/y6KbXKpVP4,0,nuclear is the only viable option in the short to mid term westinghouse has
7719,nuclear%20reactor,,this version of him died by walking into an overloading nuclear reactor and turning it off.,0,this version of him died by walking into an overloading nuclear reactor and turning it off
7720,nuclear%20reactor,Canada,"Diversion Saudi Arabia's first nuclear reactor nearly finished, sparking fears over safeguards… https://t.co/HQfOcvc1Aq",1,diversion saudi arabia s first nuclear reactor nearly finished sparking fears over safeguards
7721,nuclear%20reactor,mob psycho s3 waiting room,"gonna let this nuclear reactor cycle run and then probably log off, the last thing I have left to do for IC2 and EE2 can happen overnight",0,gonna let this nuclear reactor cycle run and then probably log off the last thing i have left to do for ic and ee can happen overnight
7722,nuclear%20reactor,"Bangalore , India","Mount Kailas Nuclear Reactor, revealed by Russian Scientists - Mysteries https://t.co/9iNPaDOj5e",0,mount kailas nuclear reactor revealed by russian scientists mysteries
7723,nuclear%20reactor,"Washington, DC","The tension, the pacing, the complete narrative clarity in all these complex filmed-in-a-decommissioned-nuclear-rea… https://t.co/2fDXb47jcC",0,the tension the pacing the complete narrative clarity in all these complex filmed in a decommissioned nuclear rea
7724,nuclear%20reactor,Finland,Homer Simpson must work at the Ikata nuke plant! How can you “mistakenly” remove a control rod that is responsible for stop…,0,homer simpson must work at the ikata nuke plant how can you mistakenly remove a control rod that is responsible for stop
7725,nuclear%20reactor,The CLOUD,"Well, if those were Thorium Nuclear Reactors, I'd be good with that, but not uranium.… https://t.co/zZ2XEdcF7M",1,well if those were thorium nuclear reactors i d be good with that but not uranium
7726,nuclear%20reactor,"Lucknow, Uttar Pradesh",It is wrong to think that India has never received strategic technology from abroad: 1. Vikas rocket engine/ help with Fast-B…,0,it is wrong to think that india has never received strategic technology from abroad vikas rocket engine help with fast b
7727,nuclear%20reactor,they/them subject to change,"Makes one reactor, one reactor blows up. Well I guess nuclear energy is off the table huh guy… https://t.co/EOwNFPrlyo",0,makes one reactor one reactor blows up well i guess nuclear energy is off the table huh guy
7728,nuclear%20reactor,xʷməθkʷəy̓əm,Sitting here thinking about the time my grandfather wrote a book on nuclear reactor safety and then blurbed himself… https://t.co/KVX3azx4NC,0,sitting here thinking about the time my grandfather wrote a book on nuclear reactor safety and then blurbed himself
7729,nuclear%20reactor,,One lie after another. If you look at actual nuclear reactor building times most of them were built in 4-6 ye…,0,one lie after another if you look at actual nuclear reactor building times most of them were built in ye
7730,nuclear%20reactor,The Sunshine State,Jeff Bezos and Bill Gates aren’t all bad. https://t.co/mLFk82O6ez,0,jeff bezos and bill gates aren t all bad
7731,nuclear%20reactor,"New York, NY",Jeff Bezos and Bill Gates aren’t all bad. https://t.co/mLFk82O6ez,0,jeff bezos and bill gates aren t all bad
7732,nuclear%20reactor,United Kingdom,I'll drop another nuclear reactor gag into the next stream just for you Hailey! 😉 Don't tell,0,i ll drop another nuclear reactor gag into the next stream just for you hailey don t tell
7733,nuclear%20reactor,"Pennsylvania, USA",reading about nuclear reactor minutiae again....im bad at science and math so the concepts dont stick in my mind bu… https://t.co/U0rrfudWay,0,reading about nuclear reactor minutiae again im bad at science and math so the concepts dont stick in my mind bu
7734,nuclear%20reactor,,Pacific Gas &amp; Electric attempted to build a nuclear reactor In Bodega Bay CA where the San Andreas Fault line ran d… https://t.co/mHKElVOWSE,0,pacific gas amp electric attempted to build a nuclear reactor in bodega bay ca where the san andreas fault line ran d
7735,nuclear%20reactor,"Bellingham, WA",Stay huddled up next to each other. Buddy does that to me and his big ass is a nuclear reactor. Keeps me too warm!,0,stay huddled up next to each other buddy does that to me and his big ass is a nuclear reactor keeps me too warm
7736,nuclear%20reactor,toronto + austin + auckland,#USA's has submitted its small modular #nuclear reactor design to #Canada's #nuclear regulator for a pre-licen…,0,usa s has submitted its small modular nuclear reactor design to canada s nuclear regulator for a pre licen
7737,nuclear%20reactor,Melbourne Australia,because nuclear power requires different isotopes from nuclear weapons. Unless you… https://t.co/HSahJJnqWe,0,because nuclear power requires different isotopes from nuclear weapons unless you
7738,nuclear%20reactor,Yellowstone,Nuclear Reactor Stalin Consciousness Upload USSR Restoration,0,nuclear reactor stalin consciousness upload ussr restoration
7739,nuclear%20reactor,,Very. It was a triple punch. A true knockout. 1) the very public execution of the terrorist kingpin &amp; sever…,0,very it was a triple punch a true knockout the very public execution of the terrorist kingpin amp sever
7740,nuclear%20reactor,"Reno, NV",Many Canadians are giddy at the prospect that a nuclear reactor incident could inject some razzle dazzle into their spr…,1,many canadians are giddy at the prospect that a nuclear reactor incident could inject some razzle dazzle into their spr
7741,nuclear%20reactor,Uruguay,"""Diving in I'm reaching for the core of a nuclear reactor, for I want nothing more than to rest eternally, maybe I'… https://t.co/0dShJp9yoS",0,diving in i m reaching for the core of a nuclear reactor for i want nothing more than to rest eternally maybe i
7742,nuclear%20reactor,Anishinaabe/Haudenosaunee land,Back to NDN &amp; Harper era: “The nuclear industry wants to bury nuclear reactor waste on or near First Nations territories…,1,back to ndn amp harper era the nuclear industry wants to bury nuclear reactor waste on or near first nations territories
7743,nuclear%20reactor,,This is only true if we continue to black-ball nuclear in Australia. 4th generation (and beyond) nucle… https://t.co/u7WRscnHzL,0,this is only true if we continue to black ball nuclear in australia th generation and beyond nucle
7744,nuclear%20reactor,,Arcanine was discovered hiding next to the ominous nuclear reactor.,1,arcanine was discovered hiding next to the ominous nuclear reactor
7745,nuclear%20reactor,,"shipping over 25,000 lbs out of the country. The core of its A… https://t.co/8ileYKlul2",0,shipping over lbs out of the country the core of its a
7746,nuclear%20reactor,,Holy crap. Was this near a nuclear reactor?! https://t.co/QbNctgw9yQ,0,holy crap was this near a nuclear reactor
7747,nuclear%20reactor,,"A fervent, realistic nuclear power reactor operator seduces a ferocious, gloomy trapper.",0,a fervent realistic nuclear power reactor operator seduces a ferocious gloomy trapper
7748,nuclear%20reactor,"State College, PA",This semester I wanted my Special Topics students to get out of the classroom &amp; take a different approach to learni… https://t.co/1LhIioclvn,0,this semester i wanted my special topics students to get out of the classroom amp take a different approach to learni
7749,nuclear%20reactor,Earth,Is anyone paying attention to this? I wonder if there is any connection with the Ontario - Nuclear Reactor site war… https://t.co/yNNw4eutGO,1,is anyone paying attention to this i wonder if there is any connection with the ontario nuclear reactor site war
7750,nuclear%20reactor,,Isn't it funny that all you need to produce nuclear weapons and bombs is a mini nuclear reactor an… https://t.co/UFrYDxT5Bl,0,isn t it funny that all you need to produce nuclear weapons and bombs is a mini nuclear reactor an
7751,nuclear%20reactor,"Des Moines, IA",“Every girls dream.” Your dream: hitting the runway in Revolve &lt; my dream: following Leslie Stahl into a Japanese… https://t.co/pIXW2fDWXk,0,every girls dream your dream hitting the runway in revolve lt my dream following leslie stahl into a japanese
7752,nuclear%20reactor,,Control rod mistakenly removed from Ikata reactor in Ehime during maintenance | The Japan Times https://t.co/UPMp1CGM6x,1,control rod mistakenly removed from ikata reactor in ehime during maintenance the japan times
7753,nuclear%20reactor,"Sheffield, UK",It actually kinda does - thorium nuclear power can use uranium reactor waste as fue… https://t.co/OSDgWox38y,0,it actually kinda does thorium nuclear power can use uranium reactor waste as fue
7754,obliterate,,This guy is going to steal your girlfriend and obliterate you in the toplane. https://t.co/1KKgxjQg53,0,this guy is going to steal your girlfriend and obliterate you in the toplane
7755,obliterate,"London, England","i’d love to see emilia in period films, she would KILL it, SMASH it, OBLITERATE it. https://t.co/8WMYl0AKpq",0,i d love to see emilia in period films she would kill it smash it obliterate it
7756,obliterate,Manchester,Absolutely..part of world is on fire ..the Middle East is volitile... BJ and DT are socio… https://t.co/Xdd3YldIBA,0,absolutely part of world is on fire the middle east is volitile bj and dt are socio
7757,obliterate,,i could obliterate u,0,i could obliterate u
7758,obliterate,in love with skz,I've concluded that the one and only reason the mx and skz raplines haven't done a collab is because it would absol… https://t.co/YyZREsmBDu,0,i ve concluded that the one and only reason the mx and skz raplines haven t done a collab is because it would absol
7759,obliterate,Paris,"Warren incapable of not acting like a scolding mom. ""I'm just disappointed in you."" Trump would obliterate her.",0,warren incapable of not acting like a scolding mom i m just disappointed in you trump would obliterate her
7760,obliterate,,#Ocean Mining Robots We will obliterate ocean life - to save the decaying capitalist system. #FouthIndustrialRevol…,0,ocean mining robots we will obliterate ocean life to save the decaying capitalist system fouthindustrialrevol
7761,obliterate,,"Seeing this Warren cause evolve, the question should not be if Bernie can beat Trump, it is more like how we all obliterate him! #NotMeUs",0,seeing this warren cause evolve the question should not be if bernie can beat trump it is more like how we all obliterate him notmeus
7762,obliterate,,I swear I’ll obliterate myself 💀,0,i swear i ll obliterate myself
7763,obliterate,,keep your hands off eizouken through 2: much better. sayaka is going to absolutely obliterate all the polls this season.,0,keep your hands off eizouken through much better sayaka is going to absolutely obliterate all the polls this season
7764,obliterate,Stolen Clackamas Land,The current administration won’t do that. They’re more likely to obliterate projections. 😢,0,the current administration won t do that they re more likely to obliterate projections
7765,obliterate,United States,The current administration won’t do that. They’re more likely to obliterate projections. 😢,0,the current administration won t do that they re more likely to obliterate projections
7766,obliterate,,obliterate this one https://t.co/WiTvZ0RDIb,0,obliterate this one
7767,obliterate,,Ironman would obliterate all of 'em,0,ironman would obliterate all of em
7768,obliterate,,The liberal project is to tear down &amp; remake America into a Socialist paradise. Liberals only study US… https://t.co/1tihZk3WlC,0,the liberal project is to tear down amp remake america into a socialist paradise liberals only study us
7769,obliterate,,The US would obliterate Iran if it defended itself against an Israeli assault. The Iranian counteratta… https://t.co/tzvHX0Av1G,1,the us would obliterate iran if it defended itself against an israeli assault the iranian counteratta
7770,obliterate,,Do t forget Jamies played a minimum of one less game (but we all know he sat out so many second half. Games that he… https://t.co/XDtAQljPJC,0,do t forget jamies played a minimum of one less game but we all know he sat out so many second half games that he
7771,obliterate,The 208,"The final AP poll is so screwy. Apparently, 1) 12-2 Boise State (23) didn't beat 11-2 Air Force (22). Florida (6) lost to L…",0,the final ap poll is so screwy apparently boise state didn t beat air force florida lost to l
7772,obliterate,,"LEGALLY a trial shouldnt happen but from a POLITICAL standpoint, it HAS TO HAPPEN! can OBLITERA… https://t.co/ea98mJ1cVT",0,legally a trial shouldnt happen but from a political standpoint it has to happen can oblitera
7773,obliterate,"Illinois, USA","The final AP poll is so screwy. Apparently, 1) 12-2 Boise State (23) didn't beat 11-2 Air Force (22). Florida (6) l… https://t.co/lC1Gumxx5e",0,the final ap poll is so screwy apparently boise state didn t beat air force florida l
7774,obliterate,NY STREETS,"Hillary Clinton: “If I’m President, We Will Attack Iran… We Would be Able to Totally Obliterate Them.” https://t.co/SE…",1,hillary clinton if i m president we will attack iran we would be able to totally obliterate them
7775,obliterate,USA,"a lot, but to be fair, plants are more resilient than that. me stepping on a dandelion doesnt oblitera… https://t.co/bZMqQ0IBuI",0,a lot but to be fair plants are more resilient than that me stepping on a dandelion doesnt oblitera
7776,obliterate,~/Home/MyRoom,"Just give me one good shot, I will absolutely fucking obliterate this TV. China dates to challenge ME i… https://t.co/DOkdefH0G2",0,just give me one good shot i will absolutely fucking obliterate this tv china dates to challenge me i
7777,obliterate,,Although probably bad planning that I never had a solution fighting water types when torterra was my starter and ev… https://t.co/3Nu4JlytiW,0,although probably bad planning that i never had a solution fighting water types when torterra was my starter and ev
7778,obliterate,"Richmond, CA",I damn sure ain’t posting my kids in this app... these mufuckas will obliterate a child’s self esteem to go viral,0,i damn sure ain t posting my kids in this app these mufuckas will obliterate a child s self esteem to go viral
7779,obliterate,,I damn sure ain’t posting my kids in this app... these mufuckas will obliterate a child’s self esteem to go viral https://t.co/f1LSc5j5Nr,0,i damn sure ain t posting my kids in this app these mufuckas will obliterate a child s self esteem to go viral
7780,obliterate,"Pennsylvania, USA","Hey, , is violating your rules by threatening to obliterate Iran. Thanks. https://t.co/BXbJaHjWe…",1,hey is violating your rules by threatening to obliterate iran thanks
7781,obliterate,,dylan o’brien coming on twitter once a blue moon to just fckin obliterate some bullshit he heard is my aesthetic https://t.co/HtgnCTbRRg,0,dylan o brien coming on twitter once a blue moon to just fckin obliterate some bullshit he heard is my aesthetic
7782,obliterate,,panels that obliterate stone ocean fans https://t.co/nH1E87D7ae,0,panels that obliterate stone ocean fans
7783,obliterate,❥,i mean i could obliterate you every night if you wanted me t https://t.co/jPlmRmmbmk,0,i mean i could obliterate you every night if you wanted me t
7784,obliterate,Twitter,"If you feel calm, turn left. If you feel frustrated, turn right. If neither, wait until you do. From t… https://t.co/SYyNz4fLIw",0,if you feel calm turn left if you feel frustrated turn right if neither wait until you do from t
7785,obliterate,"Fullerton, California USA","Hillary Clinton: ""If I'm President, We Will Attack Iran... We Would be Able to Totally Obliterate Them."" - Global R… https://t.co/uQUXucVqqv",1,hillary clinton if i m president we will attack iran we would be able to totally obliterate them global r
7786,obliterate,massachusetts and now dunedin,Angel investing in any startup that will obliterate my entire self,0,angel investing in any startup that will obliterate my entire self
7787,obliterate,"West Virginia, USA",Obliterate him,0,obliterate him
7788,obliterate,"IDK, where do *YOU* live? ",My brother will fall beneath my feet and cower in fear as I obliterate him with this combo!,0,my brother will fall beneath my feet and cower in fear as i obliterate him with this combo
7789,obliterate,,"I, DIO, may be evil, but I, DIO, shall obliterate the haters with my STANDO POWAH, [THE WORLD] in the… https://t.co/tGjrbMe2OH",0,i dio may be evil but i dio shall obliterate the haters with my stando powah the world in the
7790,obliterate,she/her ☾18,killugon about to k!ll: rock paper scissors for who gets to obliterate these chimera ants first! https://t.co/miudRFLquy,0,killugon about to k ll rock paper scissors for who gets to obliterate these chimera ants first
7791,obliterate,"Johannesburg, South Africa","""Stomach politics"" is not a victimless crime. T… https://t.co/m3SIHREWqI",0,stomach politics is not a victimless crime t
7792,obliterate,"reading part8, kny, bnha, NGL,",I will obliterate you https://t.co/uvcdhvBCzl,0,i will obliterate you
7793,obliterate,Delhi,It is often said recently by these proletarians to the world t…,0,it is often said recently by these proletarians to the world t
7794,obliterate,United States,‘President’ claimed she would obliterate Iran if they attacked U.S. https://t.co/ZGUyR4ziTD,1,president claimed she would obliterate iran if they attacked u s
